START_DATE,END_DATE,START,STOP,MILES,PURPOSE
14/09/2024 11:58,14/09/2024 12:39,Marse!lle,Créteil,8.95,Business
29/06/2024 20:26,29/06/2024 20:39,Saint-Denis,Versailles,3.46,Commute
17/10/2024 16:42,17/10/2024 17:18,Amadora,Almada,11.54,Business
11/05/2024 16:29,11/05/2024 16:48,Marseille,Vitrolles,3.16,Business
23/06/2024 06:49,23/06/2024 07:16,Bron,Bron,5.5,Commute
15/08/2024 22:12,15/08/2024 22:29,Saint-Denis,Issy-les-Moulineaux,1.67,Airport
29/02/2024 15:05,29/02/2024 15:52,Martigues,Vitrolles,15.82,Customer Visit
28/09/2024 21:34,28/09/2024 22:03,Lyon,Bron,6.58,Business
08/10/2024 09:04,08/10/2024 09:14,Créteil,Créteil,1.46,Meeting
15/08/2024 13:18,15/08/2024 13:36,Bron,Caluire-et-Cuire,5.64,Business
22/12/2024 06:22,22/12/2024 06:59,Cascais,Sintra,9.88,Meeting
18/08/2024 12:38,18/08/2024 13:01,Vénissieux,Villeurbanne,4.08,Commute
08/10/2024 23:31,08/10/2024 23:51,Marseille,Salon-de-Provence,5.73,
18/02/2024 10:37,18/02/2024 11:01,Salon-de-Provence,La Ciotat,6.41,Business
15/10/2024 16:33,15/10/2024 16:55,Getafe,Unknown Location,9.5,Airport
06/02/2024 07:56,06/02/2024 08:09,Alcorcón,Alcorcón,5.46,Business
24/07/2024 13:52,24/07/2024 14:41,Vénissieux,Caluire-et-Cuire,14.65,Commute
25/09/2024 13:09,25/09/2024 13:31,Vénissieux,Vénissieux,4.55,Commute
04/02/2024 09:05,04/02/2024 09:38,Villeurbanne,Saint-Priest,11.96,Commute
02/04/2024 16:36,02/04/2024 17:11,Issy-les-Moulineaux,Nanterre,8.99,Business
04/10/2024 20:43,04/10/2024 21:05,Madrid,Leganés,7.91,Commute
06/02/2024 12:49,06/02/2024 13:31,Madrid,Móstoles,12.73,Errand
08/12/2024 12:01,08/12/2024 12:19,La Ciotat,Aubagne,0.97,Commute
02/04/2024 18:48,02/04/2024 19:14,Villeurbanne,Saint-Priest,5.24,Airport
23/02/2024 08:52,23/02/2024 09:08,Alcorcón,Alcorcón,4.84,Business
06/12/2024 23:35,06/12/2024 23:55,Oullins,Bron,6.16,
02/07/2024 22:39,02/07/2024 23:53,Madrid,Fuenlabrada,22.07,Commute
26/02/2024 11:17,26/02/2024 11:49,Marseille,Aix-en-Provence,5.92,Meeting
12/05/2024 17:06,12/05/2024 18:09,Cascais,Sintra,17.88,Commute
01/06/2024 22:34,01/06/2024 23:15,Nanterre,Versailles,12.5,Meal/Entertain
23/02/2024 09:52,23/02/2024 10:32,Versailles,Créteil,7.23,Commute
07/08/2024 15:47,07/08/2024 16:06,Villeurbanne,Saint-Priest,7.87,Commute
25/10/2024 13:16,25/10/2024 14:06,Marseille,Martigues,14.65,
25/06/2024 18:12,25/06/2024 18:51,Versailles,Saint-Denis,8.86,Airport
19/08/2024 07:21,19/08/2024 07:48,Móstoles,Móstoles,6.75,Customer Visit
13/04/2024 11:17,13/04/2024 11:55,Fuenlabrada,Móstoles,14.44,Customer Visit
18/12/2024 22:58,18/12/2024 23:14,Cascais,Cascais,4.52,Airport
20/04/2024 21:01,20/04/2024 21:33,Saint-Priest,Bron,12.0,Meal/Entertain
06/04/2024 09:50,06/04/2024 10:16,Vitrolles,La Ciotat,8.59,Meeting
22/12/2024 06:55,22/12/2024 07:12,Vénissieux,Vénissieux,4.19,Business
03/07/2024 14:21,03/07/2024 14:28,Vénissieux,Saint-Priest,0.8,Shopping
28/04/2024 17:25,28/04/2024 18:17,Villeurbanne,Saint-Priest,16.14,Business
16/08/2024 23:24,16/08/2024 23:31,Sintra,Sintra,1.97,Commute
06/07/2024 07:33,06/07/2024 07:57,Móstoles,Alcorcón,9.13,Business
25/09/2024 23:11,25/09/2024 23:42,Caluire-et-Cuire,Vénissieux,11.5,Airport
06/12/2024 12:25,06/12/2024 12:53,Móstoles,Fuenlabrada,7.74,Commute
08/01/2024 13:13,08/01/2024 13:47,Issy-les-Moulineaux,Versailles,13.39,Meeting
11/02/2024 08:27,11/02/2024 09:04,La Ciotat,Vitrolles,9.82,Commute
30/04/2024 18:27,30/04/2024 19:32,Fuenlabrada,Pozuelo de Alarcón,19.01,Commute
30/09/2024 16:29,30/09/2024 17:09,Nanterre,Versailles,10.82,Customer Visit
26/09/2024 19:05,26/09/2024 19:12,Amadora,Amadora,2.95,Meeting
29/10/2024 06:40,29/10/2024 06:47,Fuenlabrada,Fuenlabrada,2.78,Commute
22/05/2024 08:01,22/05/2024 08:10,Aix-en-Provence,Salon-de-Provence,1.5,Errand
16/03/2024 08:27,16/03/2024 08:39,Vénissieux,Caluire-et-Cuire,1.57,Customer Visit
08/01/2024 20:04,08/01/2024 20:28,Oeiras,Oeiras,4.86,Airport
23/11/2024 06:53,23/11/2024 07:16,Versailles,Créteil,7.51,
11/02/2024 14:29,11/02/2024 14:52,Nanterre,Boulogne-Billancourt,8.4,Commute
23/10/2024 11:10,23/10/2024 11:22,Aix123,Issy-les-Moulineaux,2.23,Commute
13/08/2024 18:35,13/08/2024 18:53,Aix123,Sintra,2.34,Business
10/03/2024 14:47,10/03/2024 15:27,Aix-en-Provence,Marseille,13.0,
27/03/2024 21:16,27/03/2024 21:27,Leganés,Getafe,2.39,Commute
20/07/2024 17:16,20/07/2024 17:50,Getafe,Fuenlabrada,12.15,Commute
14/01/2024 22:26,14/01/2024 22:44,Issy-les-Moulineaux,Nanterre,7.57,Business
30/01/2024 14:59,30/01/2024 15:20,Versailles,Boulogne-Billancourt,7.33,Commute
26/08/2024 21:10,26/08/2024 21:39,Vitrolles,Aubagne,7.75,Shopping
08/05/2024 06:01,08/05/2024 06:31,Vénissieux,Saint-Priest,6.38,Business
11/12/2024 21:48,11/12/2024 22:14,Saint-Priest,Oullins,3.07,Commute
28/08/2024 14:06,28/08/2024 14:23,Versailles,Paris,5.54,Customer Visit
08/03/2024 23:43,09/03/2024 00:16,Villeurbanne,Saint-Priest,9.62,Commute
13/08/2024 17:08,13/08/2024 17:43,Boulogne-Billancourt,Versailles,9.14,Commute
23/07/2024 21:33,23/07/2024 21:57,Caluire-et-Cuire,Villeurbanne,9.08,Commute
20/09/2024 13:48,20/09/2024 14:06,Créteil,Lisb0n,5.76,Meeting
30/11/2024 23:22,01/12/2024 00:14,Leganés,Alcorcón,12.92,Business
04/06/2024 20:21,04/06/2024 21:03,Bron,Vénissieux,8.19,Customer Visit
01/08/2024 20:34,01/08/2024 21:01,Martigues,Aubagne,7.43,Meeting
17/01/2024 12:49,17/01/2024 13:05,Alcorcón,Madri$d,0.8,Business
11/01/2024 15:51,11/01/2024 16:02,Versailles,Issy-les-Moulineaux,3.57,Meeting
16/12/2024 22:42,16/12/2024 23:08,Oeiras,Almada,7.95,Customer Visit
16/09/2024 20:11,16/09/2024 20:38,Lyon,Caluire-et-Cuire,11.58,Commute
26/02/2024 10:24,26/02/2024 10:44,Madrid,Madrid,2.9,Commute
08/09/2024 23:39,08/09/2024 23:50,Issy-les-Moulineaux,Issy-les-Moulineaux,2.68,Business
28/09/2024 15:06,28/09/2024 15:27,Saint-Priest,Saint-Priest,2.22,Business
01/08/2024 12:07,01/08/2024 12:51,Almada,Oeiras,10.98,Business
29/12/2024 09:17,29/12/2024 09:35,Bron,Unknown Location,3.85,Commute
04/08/2024 15:49,04/08/2024 15:59,Vitrolles,Vitrolles,1.85,Business
14/09/2024 16:47,14/09/2024 17:15,Aix-en-Provence,Martigues,10.08,Airport
10/07/2024 09:51,10/07/2024 10:11,Loures,Sintra,7.08,Errand
16/08/2024 17:32,16/08/2024 17:50,Villeurbanne,Caluire-et-Cuire,2.78,
14/06/2024 12:37,14/06/2024 13:22,Saint-Priest,Villeurbanne,13.47,Customer Visit
24/07/2024 06:49,24/07/2024 07:03,La Ciotat,La Ciotat,0.9,Business
02/03/2024 12:57,02/03/2024 13:16,Loures,Loures,6.15,Business
20/03/2024 20:36,20/03/2024 21:03,Alcorcón,Móstoles,12.34,Commute
22/12/2024 20:10,22/12/2024 20:39,Bron,Oullins,9.09,Business
27/07/2024 20:25,27/07/2024 21:00,Nanterre,Créteil,8.34,Errand
28/04/2024 08:20,28/04/2024 08:37,Alcorcón,Alcorcón,1.99,Meeting
19/09/2024 11:41,19/09/2024 12:08,Versailles,Versailles,4.48,
03/02/2024 13:16,03/02/2024 13:36,Lisb0n,Marseille,5.07,Commute
30/12/2024 19:24,30/12/2024 19:59,Lyon,Vénissieux,15.75,Customer Visit
29/07/2024 14:14,29/07/2024 14:33,Créteil,Créteil,5.18,Airport
22/09/2024 07:21,22/09/2024 07:30,Sintra,Lisbon,1.99,Business
19/06/2024 17:08,19/06/2024 17:42,Issy-les-Moulineaux,Saint-Denis,9.9,Commute
10/07/2024 07:35,10/07/2024 07:48,Paris,Versailles,2.06,Meeting
11/06/2024 23:25,11/06/2024 23:47,Leganés,Leganés,3.38,Meeting
04/09/2024 20:44,04/09/2024 20:53,Versailles,Versailles,2.53,Commute
29/03/2024 20:51,29/03/2024 21:22,Aubagne,Vitrolles,10.44,Business
27/02/2024 12:17,27/02/2024 12:51,Issy-les-Moulineaux,Créteil,10.15,Airport
13/03/2024 10:54,13/03/2024 11:14,Versailles,Versailles,4.49,Commute
19/12/2024 09:10,19/12/2024 09:20,Alcorcón,Alcorcón,2.92,Commute
03/06/2024 23:42,04/06/2024 00:07,La Ciotat,Martigues,6.7,Commute
08/01/2024 22:54,08/01/2024 23:33,Lisb0n,Aix-en-Provence,12.76,Business
08/04/2024 12:18,08/04/2024 12:35,Salon-de-Provence,Unknown Location,5.04,Commute
24/11/2024 22:46,24/11/2024 23:03,Saint-Priest,Saint-Priest,3.12,Commute
25/12/2024 19:36,25/12/2024 19:49,Móstoles,Par1s,3.47,Business
12/05/2024 10:32,12/05/2024 10:58,Lisbon,Lisbon,4.32,Customer Visit
16/05/2024 22:52,16/05/2024 23:18,Vitrolles,Aix-en-Provence,7.48,Business
24/04/2024 08:46,24/04/2024 09:28,Martigues,La Ciotat,10.97,Business
19/07/2024 17:31,19/07/2024 17:55,Saint-Priest,Oullins,9.75,Customer Visit
13/09/2024 18:18,13/09/2024 18:34,Aix-en-Provence,Aix-en-Provence,2.95,Business
25/04/2024 06:30,25/04/2024 06:54,Caluire-et-Cuire,Oullins,6.93,Customer Visit
21/04/2024 17:52,21/04/2024 18:07,Móstoles,Alcorcón,2.92,Commute
05/05/2024 15:56,05/05/2024 16:34,Vénissieux,Lyon,7.76,Business
29/06/2024 23:59,30/06/2024 00:33,Saint-Priest,Vénissieux,8.48,Meeting
22/08/2024 19:44,22/08/2024 20:12,Saint-Denis,Versailles,6.37,Customer Visit
15/04/2024 17:21,15/04/2024 17:48,Lyon,Caluire-et-Cuire,6.66,Business
10/01/2024 08:55,10/01/2024 09:29,Saint-Priest,Lyon,14.6,Errand
19/10/2024 15:17,19/10/2024 15:38,Cascais,Cascais,2.39,Airport
21/04/2024 11:15,21/04/2024 11:29,Vitrolles,Vitrolles,4.67,Business
04/08/2024 21:47,04/08/2024 21:57,Oullins,Bron,4.09,Errand
27/04/2024 22:16,27/04/2024 22:32,Salon-de-Provence,Salon-de-Provence,2.95,Business
26/06/2024 13:12,26/06/2024 13:39,Bron,Bron,4.1,Customer Visit
09/09/2024 21:28,09/09/2024 22:02,Boulogne-Billancourt,Créteil,9.44,Commute
23/09/2024 22:56,23/09/2024 23:44,Versailles,Paris,14.65,Meeting
21/07/2024 23:31,22/07/2024 00:19,Oeiras,Sintra,11.73,Business
18/12/2024 23:15,18/12/2024 23:43,Issy-les-Moulineaux,Créteil,8.4,Commute
31/03/2024 22:21,31/03/2024 22:54,Aubagne,Marseille,12.81,Airport
28/05/2024 19:47,28/05/2024 20:12,Nanterre,Paris,4.48,Meeting
10/02/2024 13:55,10/02/2024 14:09,Oullins,Oullins,3.13,Airport
29/03/2024 13:40,29/03/2024 14:42,Créteil,Saint-Denis,16.47,Airport
11/12/2024 12:32,11/12/2024 13:29,Nanterre,Saint-Denis,17.55,Business
10/10/2024 10:51,10/10/2024 11:32,Leganés,Fuenlabrada,17.16,Airport
01/04/2024 22:52,01/04/2024 23:07,Créteil,Paris,5.3,Airport
22/07/2024 20:06,22/07/2024 20:16,Boulogne-Billancourt,Versailles,2.54,Meeting
29/06/2024 22:44,29/06/2024 23:23,Lisbon,Amadora,8.93,Meeting
26/12/2024 10:39,26/12/2024 11:14,Boulogne-Billancourt,Issy-les-Moulineaux,11.53,Commute
21/04/2024 14:13,21/04/2024 14:26,Leganés,Leganés,4.31,Business
18/04/2024 14:57,18/04/2024 15:43,Versailles,Issy-les-Moulineaux,12.04,Commute
28/12/2024 20:38,28/12/2024 21:13,Oullins,Madri$d,10.92,Business
04/12/2024 07:30,04/12/2024 08:02,Créteil,Saint-Denis,5.35,Business
16/02/2024 20:07,16/02/2024 20:38,Saint-Priest,Caluire-et-Cuire,9.19,Customer Visit
26/01/2024 12:09,26/01/2024 12:19,Leganés,Fuenlabrada,0.8,Customer Visit
13/07/2024 21:13,13/07/2024 21:46,Almada,Lisb0n,6.47,Airport
16/07/2024 14:46,16/07/2024 15:01,Martigues,Martigues,1.5,Customer Visit
09/12/2024 13:06,09/12/2024 13:37,Amadora,Lisbon,8.53,Meeting
02/02/2024 16:25,02/02/2024 16:43,Alcorcón,Pozuelo de Alarcón,7.55,Meeting
28/01/2024 17:43,28/01/2024 18:17,Lisbon,Oeiras,11.55,Customer Visit
14/04/2024 17:48,14/04/2024 18:31,Bron,Oullins,9.37,Business
05/07/2024 11:30,05/07/2024 11:55,Fuenlabrada,Pozuelo de Alarcón,7.25,Meeting
01/06/2024 22:37,01/06/2024 22:49,Móstoles,Pozuelo de Alarcón,3.83,Commute
26/12/2024 23:11,26/12/2024 23:34,Villeurbanne,Saint-Priest,7.17,Commute
19/07/2024 22:36,19/07/2024 22:55,Créteil,Créteil,5.62,
03/09/2024 08:44,03/09/2024 08:57,Villeurbanne,Villeurbanne,3.9,Commute
13/02/2024 21:27,13/02/2024 21:44,Nanterre,Nanterre,2.24,Customer Visit
08/12/2024 06:55,08/12/2024 07:15,Saint-Denis,Saint-Denis,4.52,Meeting
01/07/2024 10:34,01/07/2024 10:54,Créteil,Créteil,5.15,Customer Visit
21/03/2024 19:33,21/03/2024 19:50,Vénissieux,Villeurbanne,2.72,Commute
23/09/2024 13:06,23/09/2024 14:05,Bron,Vénissieux,16.38,Airport
07/06/2024 17:48,07/06/2024 18:25,Marse!lle,Issy-les-Moulineaux,6.29,Commute
08/09/2024 14:16,08/09/2024 14:41,Paris,Boulogne-Billancourt,3.46,Commute
31/05/2024 18:48,31/05/2024 19:13,Saint-Denis,Issy-les-Moulineaux,3.97,Customer Visit
11/04/2024 21:36,11/04/2024 22:05,Issy-les-Moulineaux,Nanterre,7.09,Meal/Entertain
05/09/2024 15:13,05/09/2024 15:22,Fuenlabrada,Getafe,2.27,Business
02/01/2024 14:30,02/01/2024 14:52,Nanterre,Nanterre,3.87,Errand
27/10/2024 21:28,27/10/2024 21:52,Salon-de-Provence,La Ciotat,8.0,Commute
01/06/2024 21:46,01/06/2024 22:21,Caluire-et-Cuire,Oullins,13.96,Commute
16/09/2024 17:57,16/09/2024 18:29,Versailles,Créteil,6.17,Customer Visit
10/08/2024 13:54,10/08/2024 14:10,Paris,Créteil,0.8,Business
23/04/2024 22:17,23/04/2024 22:40,Bron,Vénissieux,6.0,Business
10/07/2024 21:37,10/07/2024 21:58,Oullins,Oullins,1.68,Commute
12/06/2024 15:22,12/06/2024 16:05,Amadora,Loures,16.07,Meeting
21/05/2024 15:59,21/05/2024 16:30,Caluire-et-Cuire,Lyon,10.47,Meeting
27/07/2024 16:15,27/07/2024 16:50,Fuenlabrada,Madrid,11.39,Customer Visit
21/03/2024 22:11,21/03/2024 22:34,Créteil,Versailles,8.15,Meeting
09/10/2024 10:49,09/10/2024 11:11,Lyon,Saint-Priest,2.18,Meeting
24/10/2024 22:46,24/10/2024 23:31,Issy-les-Moulineaux,Boulogne-Billancourt,8.95,Commute
29/01/2024 15:17,29/01/2024 15:36,Lyon,Oullins,3.71,Meal/Entertain
09/01/2024 20:39,09/01/2024 20:53,Villeurbanne,Vénissieux,6.27,Airport
04/06/2024 08:47,04/06/2024 09:00,Cascais,Sintra,4.38,Commute
22/11/2024 16:35,22/11/2024 17:09,Versailles,Créteil,8.06,Business
30/12/2024 16:48,30/12/2024 17:22,Pozuelo de Alarcón,Fuenlabrada,13.72,Commute
24/09/2024 12:55,24/09/2024 13:33,Boulogne-Billancourt,Versailles,9.64,Business
17/08/2024 11:04,17/08/2024 11:26,Fuenlabrada,Madrid,3.81,Meeting
23/09/2024 16:14,23/09/2024 16:52,Saint-Denis,Versailles,15.03,Commute
22/02/2024 21:15,22/02/2024 21:27,Madri$d,Villeurbanne,2.9,Business
05/08/2024 22:59,05/08/2024 23:34,Oullins,Vénissieux,7.35,Business
09/07/2024 17:36,09/07/2024 18:10,Versailles,Issy-les-Moulineaux,8.28,Commute
03/12/2024 10:22,03/12/2024 10:54,Salon-de-Provence,Vitrolles,8.78,Commute
14/01/2024 23:58,15/01/2024 00:36,Créteil,Issy-les-Moulineaux,8.71,Meeting
11/01/2024 10:18,11/01/2024 10:42,Villeurbanne,Lyon#,7.39,Business
29/02/2024 18:24,29/02/2024 18:59,Marse!lle,Issy-les-Moulineaux,12.6,Meeting
27/11/2024 15:01,27/11/2024 15:27,Pozuelo de Alarcón,Pozuelo de Alarcón,4.31,Business
10/10/2024 10:08,10/10/2024 10:16,Marseille,Aix123,2.33,Shopping
28/11/2024 17:47,28/11/2024 18:06,Móstoles,Pozuelo de Alarcón,3.9,Commute
21/04/2024 18:18,21/04/2024 18:57,Madrid,Leganés,12.58,Business
31/05/2024 11:16,31/05/2024 11:45,Nanterre,Issy-les-Moulineaux,9.53,Commute
19/01/2024 07:46,19/01/2024 08:18,Lyon#,Alcorcón,9.22,Airport
25/03/2024 16:06,25/03/2024 16:33,Loures,Oeiras,5.76,Commute
11/09/2024 06:37,11/09/2024 06:54,Saint-Priest,Caluire-et-Cuire,0.8,Business
25/02/2024 11:35,25/02/2024 12:31,Bron,Saint-Priest,16.11,Commute
28/04/2024 09:09,28/04/2024 09:51,Vénissieux,Caluire-et-Cuire,14.22,Commute
23/11/2024 15:31,23/11/2024 15:55,Versailles,Créteil,5.86,Shopping
28/04/2024 13:05,28/04/2024 13:29,Saint-Denis,Créteil,9.31,Commute
09/05/2024 20:05,09/05/2024 20:17,Versailles,Versailles,4.55,Commute
14/03/2024 19:47,14/03/2024 20:23,Leganés,Alcorcón,9.88,Airport
25/08/2024 23:02,25/08/2024 23:31,Lyon,Saint-Priest,11.72,Customer Visit
15/06/2024 11:19,15/06/2024 11:42,Getafe,Getafe,4.84,Meeting
18/05/2024 06:50,18/05/2024 07:19,Marseille,La Ciotat,7.18,Customer Visit
11/04/2024 10:52,11/04/2024 11:45,Boulogne-Billancourt,Versailles,15.12,Business
29/06/2024 14:59,29/06/2024 15:36,Getafe,Madrid,11.27,Meeting
14/09/2024 07:32,14/09/2024 08:03,Villeurbanne,Bron,5.28,Errand
20/12/2024 11:42,20/12/2024 12:14,Villeurbanne,Caluire-et-Cuire,9.46,Commute
04/05/2024 10:56,04/05/2024 11:28,Loures,Amadora,9.95,Commute
24/10/2024 15:48,24/10/2024 16:33,Cascais,Sintra,11.5,Errand
08/11/2024 12:50,08/11/2024 13:13,Aubagne,Martigues,5.75,Commute
29/12/2024 06:58,29/12/2024 07:16,Bron,Bron,1.52,Meeting
30/12/2024 12:55,30/12/2024 13:27,Aubagne,Aix-en-Provence,8.6,Errand
22/02/2024 16:50,22/02/2024 17:16,Boulogne-Billancourt,Nanterre,7.36,Business
10/03/2024 23:03,10/03/2024 23:17,La Ciotat,La Ciotat,3.88,Commute
30/06/2024 14:49,30/06/2024 15:33,Saint-Denis,Issy-les-Moulineaux,14.06,Business
11/06/2024 08:01,11/06/2024 08:23,Caluire-et-Cuire,Vénissieux,5.19,Customer Visit
29/07/2024 11:51,29/07/2024 12:14,Versailles,Boulogne-Billancourt,7.6,Meal/Entertain
08/10/2024 10:55,08/10/2024 11:15,Saint-Priest,Villeurbanne,4.4,Business
09/02/2024 16:55,09/02/2024 17:54,Salon-de-Provence,Vitrolles,13.0,Commute
09/11/2024 21:41,09/11/2024 21:54,Martigues,Martigues,4.47,Meeting
17/02/2024 18:35,17/02/2024 19:25,Bron,Vénissieux,13.19,Commute
20/08/2024 08:59,20/08/2024 09:24,Nanterre,Nanterre,2.75,Airport
06/12/2024 18:11,06/12/2024 18:28,Saint-Denis,Saint-Denis,2.7,Customer Visit
30/09/2024 22:39,30/09/2024 23:03,Boulogne-Billancourt,Versailles,3.1,Meeting
21/10/2024 20:42,21/10/2024 20:56,Caluire-et-Cuire,Caluire-et-Cuire,2.78,Business
07/07/2024 15:15,07/07/2024 15:28,Paris,Paris,0.91,Commute
18/11/2024 11:47,18/11/2024 11:58,Vénissieux,Bron,3.65,Business
23/05/2024 16:34,23/05/2024 17:10,Versailles,Créteil,8.92,Meeting
28/01/2024 12:07,28/01/2024 12:51,Issy-les-Moulineaux,Créteil,17.14,Meeting
26/02/2024 17:43,26/02/2024 18:42,Marseille,Aubagne,15.54,Business
16/04/2024 16:11,16/04/2024 16:25,Madri$d,Paris,2.69,
16/07/2024 18:53,16/07/2024 19:09,Versailles,Versailles,2.69,Business
19/12/2024 20:07,19/12/2024 20:18,Vénissieux,Vénissieux,2.42,Commute
07/02/2024 06:00,07/02/2024 06:29,Créteil,Nanterre,7.69,Business
07/07/2024 08:30,07/07/2024 08:56,Issy-les-Moulineaux,Boulogne-Billancourt,6.79,Commute
26/09/2024 18:30,26/09/2024 18:56,Paris,Boulogne-Billancourt,6.5,Customer Visit
27/05/2024 08:42,27/05/2024 09:20,Saint-Priest,Villeurbanne,7.74,Commute
15/11/2024 21:44,15/11/2024 22:34,Bron,Villeurbanne,11.12,Errand
29/02/2024 18:52,29/02/2024 19:39,Paris,Saint-Denis,13.64,Meeting
14/05/2024 09:10,14/05/2024 09:40,Paris,Boulogne-Billancourt,6.61,Business
28/08/2024 14:05,28/08/2024 14:28,Nanterre,Saint-Denis,6.86,Commute
04/10/2024 17:30,04/10/2024 17:59,Aubagne,Lyon#,9.16,Meeting
23/02/2024 12:41,23/02/2024 13:21,Paris,Boulogne-Billancourt,12.68,Business
28/11/2024 08:29,28/11/2024 09:00,Aubagne,Aix-en-Provence,6.63,Meeting
06/12/2024 16:18,06/12/2024 17:04,Cascais,Oeiras,13.02,Meeting
08/02/2024 09:26,08/02/2024 09:48,Martigues,Aubagne,7.19,Errand
30/08/2024 16:56,30/08/2024 17:18,Getafe,Pozuelo de Alarcón,6.21,Errand
01/02/2024 19:57,01/02/2024 20:08,Vénissieux,Saint-Priest,0.8,Meal/Entertain
01/11/2024 17:06,01/11/2024 17:32,Salon-de-Provence,Salon-de-Provence,2.68,Customer Visit
11/05/2024 16:12,11/05/2024 16:42,Nanterre,Saint-Denis,6.54,Commute
14/06/2024 15:06,14/06/2024 15:28,Almada,Sintra,10.11,Commute
16/12/2024 06:31,16/12/2024 06:51,Saint-Priest,Saint-Priest,5.27,Meeting
12/10/2024 22:14,12/10/2024 22:58,Versailles,Créteil,12.34,Business
12/09/2024 13:15,12/09/2024 13:36,Vitrolles,Aubagne,2.07,Commute
06/08/2024 22:49,06/08/2024 23:00,Almada,Sintra,3.81,Business
03/01/2024 12:30,03/01/2024 12:50,Marse!lle,Villeurbanne,3.99,Business
02/07/2024 11:36,02/07/2024 11:42,Marse!lle,Issy-les-Moulineaux,1.96,Airport
19/03/2024 18:25,19/03/2024 19:09,Lisbon,Sintra,10.79,Commute
18/02/2024 08:38,18/02/2024 09:12,Saint-Denis,Boulogne-Billancourt,7.27,Shopping
09/11/2024 06:32,09/11/2024 07:24,Fuenlabrada,Pozuelo de Alarcón,12.29,Meeting
07/12/2024 09:29,07/12/2024 09:38,Marseille,Vitrolles,1.52,Business
18/07/2024 21:31,18/07/2024 21:41,Saint-Denis,Marse!lle,2.47,Business
24/12/2024 09:16,24/12/2024 10:15,Aix-en-Provence,Aubagne,17.39,Airport
29/04/2024 21:55,29/04/2024 22:22,Créteil,Boulogne-Billancourt,5.17,Meeting
13/05/2024 09:23,13/05/2024 09:47,Nanterre,Paris,6.27,Errand
10/03/2024 16:14,10/03/2024 16:47,La Ciotat,Vitrolles,6.68,
27/12/2024 13:25,27/12/2024 13:50,Madrid,Fuenlabrada,3.98,Commute
20/02/2024 19:43,20/02/2024 20:41,Bron,Caluire-et-Cuire,13.68,Airport
16/01/2024 21:21,16/01/2024 22:19,Marseille,Aix-en-Provence,16.05,Business
27/05/2024 09:10,27/05/2024 09:46,Aix-en-Provence,La Ciotat,14.13,Meal/Entertain
30/08/2024 07:49,30/08/2024 08:03,Boulogne-Billancourt,Paris,1.12,Errand
29/06/2024 23:56,30/06/2024 00:13,Saint-Denis,Paris,5.7,
28/11/2024 07:33,28/11/2024 07:46,Aix123,Villeurbanne,2.99,Business
02/11/2024 23:35,02/11/2024 23:58,Vénissieux,Vénissieux,6.37,Commute
19/02/2024 13:50,19/02/2024 14:27,Villeurbanne,Bron,13.31,Meeting
13/08/2024 21:56,13/08/2024 22:24,Nanterre,Par1s,8.03,Commute
18/09/2024 06:42,18/09/2024 06:48,Oeiras,Loures,0.8,Airport
30/09/2024 14:31,30/09/2024 15:00,Aix-en-Provence,Aubagne,7.46,Airport
21/02/2024 16:56,21/02/2024 17:21,Leganés,Pozuelo de Alarcón,5.44,Customer Visit
09/09/2024 07:41,09/09/2024 08:28,Paris,Boulogne-Billancourt,12.49,Airport
29/10/2024 16:21,29/10/2024 16:27,Boulogne-Billancourt,Par1s,1.37,
26/08/2024 06:49,26/08/2024 07:20,Saint-Priest,Saint-Priest,5.18,Meeting
26/05/2024 17:33,26/05/2024 17:48,Aix-en-Provence,Aix-en-Provence,4.2,Errand
01/09/2024 13:09,01/09/2024 13:29,Alcorcón,Leganés,1.94,Meeting
22/04/2024 18:51,22/04/2024 19:14,Issy-les-Moulineaux,Nanterre,10.69,Commute
01/09/2024 23:52,02/09/2024 00:01,Aix-en-Provence,Aix-en-Provence,3.45,Meeting
14/05/2024 14:20,14/05/2024 14:44,Leganés,Pozuelo de Alarcón,4.14,Meeting
04/04/2024 07:20,04/04/2024 08:12,Saint-Priest,Caluire-et-Cuire,17.64,Commute
30/03/2024 07:07,30/03/2024 07:53,Marseille,Aubagne,14.4,Business
11/05/2024 08:19,11/05/2024 08:36,Móstoles,Pozuelo de Alarcón,5.41,Business
02/07/2024 15:33,02/07/2024 16:11,Marseille,La Ciotat,10.23,Meal/Entertain
16/07/2024 22:50,16/07/2024 23:05,Nanterre,Nanterre,2.82,Meeting
09/10/2024 10:55,09/10/2024 11:38,Bron,Vénissieux,12.97,
15/02/2024 22:07,15/02/2024 22:25,Versailles,Versailles,2.84,Airport
04/11/2024 06:19,04/11/2024 06:48,Alcorcón,Pozuelo de Alarcón,7.63,Meeting
09/08/2024 14:30,09/08/2024 14:54,Issy-les-Moulineaux,Paris,7.18,Business
27/04/2024 11:44,27/04/2024 12:24,Fuenlabrada,Getafe,12.06,Airport
22/05/2024 18:37,22/05/2024 18:53,Lyon,Lyon,2.72,Shopping
06/12/2024 23:14,07/12/2024 00:00,Sintra,Amadora,12.59,Business
30/12/2024 11:49,30/12/2024 12:33,Paris,Nanterre,12.68,Customer Visit
21/10/2024 15:01,21/10/2024 15:32,Saint-Denis,Saint-Denis,5.17,Errand
23/10/2024 10:41,23/10/2024 10:57,Nanterre,Créteil,0.8,Business
