START_DATE,END_DATE,START,STOP,MILES,PURPOSE
2024-10-05 11:23:00,2024-10-05 12:09:00,Madrid,Getafe,13.38,Customer Visit
2024-05-29 10:52:00,2024-05-29 11:25:00,Villeurbanne,Oullins,6.91,
2024-06-19 17:41:00,2024-06-19 18:24:00,Aubagne,La Ciotat,10.78,Errand
2024-03-22 10:52:00,2024-03-22 11:05:00,Getafe,Alcorcón,0.8,Meeting
2024-10-21 06:16:00,2024-10-21 06:34:00,Oullins,Lyon,8.14,Meeting
2024-07-21 22:42:00,2024-07-21 23:04:00,Boulogne-Billancourt,Versailles,4.52,Meeting
2024-12-21 12:45:00,2024-12-21 13:25:00,Aix123,Lyon,8.77,Business
2024-04-17 23:40:00,2024-04-18 00:07:00,Alcorcón,Alcorcón,4.7,Commute
2024-03-01 19:22:00,2024-03-01 20:08:00,Paris,Lisb0n,11.56,Commute
2024-10-30 07:43:00,2024-10-30 08:39:00,Versailles,Lyon#,15.66,Meeting
2024-12-16 21:01:00,2024-12-16 21:35:00,Vénissieux,Caluire-et-Cuire,8.64,Shopping
2024-11-19 09:29:00,2024-11-19 09:40:00,Marseille,Martigues,0.8,Airport
2024-02-18 06:43:00,2024-02-18 07:01:00,Aubagne,Aubagne,5.46,Meeting
2024-03-01 22:31:00,2024-03-01 22:57:00,Móstoles,Fuenlabrada,10.01,Commute
2024-02-09 12:30:00,2024-02-09 13:05:00,Madrid,Aix123,11.78,Meal/Entertain
2024-08-15 09:06:00,2024-08-15 09:52:00,Martigues,Aubagne,11.25,Business
2024-09-25 17:40:00,2024-09-25 18:17:00,Sintra,Cascais,9.28,Business
2024-09-16 13:58:00,2024-09-16 14:31:00,Versailles,Saint-Denis,10.26,Commute
2024-09-01 08:50:00,2024-09-01 09:29:00,Paris,Issy-les-Moulineaux,9.29,Meeting
2024-01-07 09:33:00,2024-01-07 10:01:00,Paris,Nanterre,6.18,Business
2024-09-01 21:13:00,2024-09-01 21:32:00,Issy-les-Moulineaux,Issy-les-Moulineaux,5.64,Airport
2024-03-15 08:30:00,2024-03-15 08:48:00,La Ciotat,Marseille,4.23,Errand
2024-08-09 07:55:00,2024-08-09 08:35:00,Villeurbanne,Caluire-et-Cuire,10.78,Commute
2024-03-06 21:39:00,2024-03-06 22:00:00,Créteil,Versailles,4.9,Airport
2024-01-16 19:04:00,2024-01-16 19:29:00,Oullins,Villeurbanne,8.8,Commute
2024-06-23 15:53:00,2024-06-23 16:41:00,Pozuelo de Alarcón,Leganés,13.95,Commute
2024-02-16 21:21:00,2024-02-16 21:47:00,Versailles,Saint-Denis,8.9,Commute
2024-06-14 13:36:00,2024-06-14 13:55:00,Créteil,Nanterre,0.8,Business
2024-03-12 15:12:00,2024-03-12 15:36:00,Nanterre,Saint-Denis,7.42,Customer Visit
2024-05-29 13:13:00,2024-05-29 13:53:00,Vénissieux,Caluire-et-Cuire,14.48,Business
2024-03-15 14:38:00,2024-03-15 15:17:00,Créteil,Nanterre,8.64,Meeting
2024-08-20 23:37:00,2024-08-21 00:30:00,Caluire-et-Cuire,Lyon,13.68,Shopping
2024-06-09 09:08:00,2024-06-09 09:36:00,Vénissieux,Vénissieux,4.94,Commute
2024-12-17 19:13:00,2024-12-17 19:27:00,Madrid,Madrid,3.49,Customer Visit
2024-10-19 14:59:00,2024-10-19 15:29:00,Paris,Créteil,7.8,Meeting
2024-11-11 06:10:00,2024-11-11 06:38:00,Saint-Denis,Boulogne-Billancourt,4.89,Business
2024-03-29 13:17:00,2024-03-29 14:17:00,Oeiras,Lisbon,15.67,Meeting
2024-02-11 19:45:00,2024-02-11 20:27:00,Saint-Denis,Versailles,13.42,Business
2024-09-25 16:20:00,2024-09-25 17:23:00,Lisb0n,Alcorcón,16.08,Commute
2024-07-25 12:13:00,2024-07-25 12:47:00,Móstoles,Getafe,9.6,Business
2024-02-03 20:45:00,2024-02-03 21:08:00,Nanterre,Saint-Denis,4.41,Meeting
2024-04-27 14:23:00,2024-04-27 14:42:00,Bron,Bron,1.8,Commute
2024-01-19 18:23:00,2024-01-19 19:05:00,Boulogne-Billancourt,Issy-les-Moulineaux,10.4,Customer Visit
2024-05-30 10:54:00,2024-05-30 11:12:00,Aix-en-Provence,Aix-en-Provence,2.78,Commute
2024-08-28 19:57:00,2024-08-28 20:41:00,Versailles,Par1s,16.83,Commute
2024-10-10 17:46:00,2024-10-10 18:06:00,Marseille,Marseille,5.27,Customer Visit
2024-01-30 18:08:00,2024-01-30 18:21:00,Issy-les-Moulineaux,Issy-les-Moulineaux,4.67,Meeting
2024-08-20 11:45:00,2024-08-20 12:00:00,Getafe,Alcorcón,2.45,Commute
2024-12-12 18:35:00,2024-12-12 19:01:00,Salon-de-Provence,Salon-de-Provence,3.12,Customer Visit
2024-09-25 19:10:00,2024-09-25 19:43:00,Saint-Priest,Vénissieux,9.84,Customer Visit
2024-06-02 17:01:00,2024-06-02 17:34:00,Getafe,Getafe,5.89,Commute
2024-06-03 18:15:00,2024-06-03 18:41:00,Versailles,Boulogne-Billancourt,8.21,Meeting
2024-01-27 13:09:00,2024-01-27 13:36:00,Oeiras,Sintra,7.5,Commute
2024-05-30 17:52:00,2024-05-30 18:15:00,Paris,Saint-Denis,4.28,Business
2024-02-21 10:47:00,2024-02-21 11:07:00,Almada,Lisbon,6.73,Business
2024-11-09 20:22:00,2024-11-09 21:11:00,Boulogne-Billancourt,Versailles,10.86,Commute
2024-03-19 18:21:00,2024-03-19 18:59:00,Saint-Denis,Versailles,8.76,Business
2024-01-22 07:19:00,2024-01-22 07:36:00,Par1s,Vitrolles,3.27,Commute
2024-04-17 06:04:00,2024-04-17 06:27:00,Bron,Villeurbanne,5.53,
2024-12-08 20:51:00,2024-12-08 21:15:00,Salon-de-Provence,Salon-de-Provence,3.98,Business
2024-06-16 22:09:00,2024-06-16 22:27:00,Almada,Oeiras,3.48,Meeting
2024-01-12 19:30:00,2024-01-12 19:51:00,Martigues,La Ciotat,5.86,Business
2024-10-11 13:54:00,2024-10-11 14:23:00,Créteil,Paris,12.13,Customer Visit
2024-07-23 19:36:00,2024-07-23 20:06:00,Boulogne-Billancourt,Issy-les-Moulineaux,7.37,Commute
2024-08-09 10:26:00,2024-08-09 11:04:00,Versailles,Lyon#,12.07,Commute
2024-07-26 19:54:00,2024-07-26 20:27:00,Boulogne-Billancourt,Saint-Denis,10.08,Meeting
2024-01-05 10:34:00,2024-01-05 10:51:00,Leganés,Leganés,4.4,Business
2024-07-06 17:42:00,2024-07-06 18:07:00,Almada,Loures,9.34,Business
2024-04-08 11:57:00,2024-04-08 12:11:00,Leganés,Leganés,3.78,Customer Visit
2024-08-24 14:10:00,2024-08-24 14:47:00,Saint-Denis,Créteil,8.46,Business
2024-07-02 22:19:00,2024-07-02 23:13:00,Saint-Denis,Nanterre,17.12,Customer Visit
2024-03-17 10:02:00,2024-03-17 10:32:00,Oullins,Vénissieux,10.26,Commute
2024-09-03 19:26:00,2024-09-03 19:57:00,Paris,Nanterre,9.54,Meeting
2024-12-01 07:23:00,2024-12-01 07:50:00,Sintra,Oeiras,9.92,Errand
2024-06-14 20:08:00,2024-06-14 20:27:00,Paris,Versailles,2.17,Customer Visit
2024-03-25 14:26:00,2024-03-25 15:00:00,Martigues,La Ciotat,13.77,Business
2024-08-01 07:49:00,2024-08-01 08:05:00,Lyon#,Nanterre,3.25,Airport
2024-03-16 16:43:00,2024-03-16 17:20:00,Leganés,Madrid,8.08,Business
2024-01-21 20:46:00,2024-01-21 21:34:00,Caluire-et-Cuire,Saint-Priest,14.69,Customer Visit
2024-08-01 20:58:00,2024-08-01 21:07:00,Cascais,Cascais,2.49,Commute
2024-12-08 14:25:00,2024-12-08 15:02:00,Almada,Cascais,12.5,Customer Visit
2024-10-06 19:01:00,2024-10-06 19:42:00,Issy-les-Moulineaux,Versailles,9.91,Meeting
2024-04-19 23:42:00,2024-04-20 00:17:00,Fuenlabrada,Móstoles,8.52,
2024-11-27 13:30:00,2024-11-27 14:22:00,Par1s,Leganés,11.4,Business
2024-04-14 11:23:00,2024-04-14 12:10:00,Aix-en-Provence,Salon-de-Provence,14.4,Errand
2024-02-03 14:11:00,2024-02-03 14:53:00,Saint-Denis,Issy-les-Moulineaux,20.16,Meal/Entertain
2024-11-10 14:50:00,2024-11-10 15:28:00,Issy-les-Moulineaux,Saint-Denis,13.86,Commute
2024-03-24 10:21:00,2024-03-24 10:54:00,Bron,Saint-Priest,15.31,
2024-08-09 09:51:00,2024-08-09 10:18:00,Bron,Oullins,6.05,Errand
2024-09-10 23:49:00,2024-09-11 00:28:00,Boulogne-Billancourt,Saint-Denis,9.6,Customer Visit
2024-07-31 06:20:00,2024-07-31 06:45:00,Lyon,Lyon,3.89,Meeting
2024-10-09 16:07:00,2024-10-09 16:55:00,Móstoles,Aix123,13.92,Commute
2024-03-11 14:52:00,2024-03-11 15:22:00,Aix-en-Provence,La Ciotat,6.1,Airport
2024-06-02 19:01:00,2024-06-02 20:02:00,Lyon#,Créteil,17.07,Commute
2024-05-15 16:20:00,2024-05-15 16:33:00,Salon-de-Provence,Salon-de-Provence,2.9,Business
2024-10-08 23:19:00,2024-10-08 23:30:00,Issy-les-Moulineaux,Issy-les-Moulineaux,3.57,Customer Visit
2024-01-27 10:04:00,2024-01-27 10:31:00,Versailles,Paris,5.0,Commute
2024-10-14 13:05:00,2024-10-14 13:23:00,Versailles,Versailles,3.72,Meeting
2024-12-28 10:10:00,2024-12-28 10:35:00,Loures,Almada,4.22,Business
2024-05-01 07:27:00,2024-05-01 07:45:00,Aix-en-Provence,Marseille,4.67,Commute
2024-05-27 14:15:00,2024-05-27 14:32:00,Saint-Denis,Boulogne-Billancourt,0.8,Shopping
2024-10-22 11:52:00,2024-10-22 12:26:00,Vitrolles,La Ciotat,10.72,Airport
2024-12-16 18:08:00,2024-12-16 18:26:00,Aix-en-Provence,Vitrolles,8.52,Airport
2024-03-14 10:46:00,2024-03-14 11:32:00,Paris,Issy-les-Moulineaux,13.83,Business
2024-11-21 10:13:00,2024-11-21 10:57:00,Bron,Saint-Priest,12.95,Airport
2024-02-01 07:47:00,2024-02-01 08:38:00,Martigues,Aubagne,13.08,Commute
2024-08-20 17:19:00,2024-08-20 17:46:00,Vénissieux,Vénissieux,2.93,Business
2024-03-09 06:49:00,2024-03-09 07:42:00,Vitrolles,La Ciotat,13.16,Business
2024-12-03 22:51:00,2024-12-03 23:29:00,Saint-Denis,Boulogne-Billancourt,14.05,Commute
2024-12-08 23:54:00,2024-12-09 00:39:00,Paris,Versailles,13.08,Customer Visit
2024-01-01 21:12:00,2024-01-01 22:19:00,Villeurbanne,Saint-Priest,19.85,Meeting
2024-11-04 17:06:00,2024-11-04 17:40:00,Aubagne,Vitrolles,8.74,Airport
2024-08-08 23:01:00,2024-08-08 23:25:00,Leganés,Leganés,4.55,Commute
2024-10-07 20:45:00,2024-10-07 21:07:00,Getafe,Madrid,9.8,Business
2024-08-18 12:05:00,2024-08-18 12:30:00,Paris,Paris,5.06,Meeting
2024-12-18 14:34:00,2024-12-18 15:04:00,Issy-les-Moulineaux,Saint-Denis,8.94,Business
2024-10-21 14:00:00,2024-10-21 14:52:00,Salon-de-Provence,Aix-en-Provence,11.17,Meeting
2024-10-19 06:42:00,2024-10-19 06:49:00,Bron,Villeurbanne,0.8,
2024-12-04 20:14:00,2024-12-04 20:41:00,Créteil,Marse!lle,5.57,Commute
2024-01-04 11:23:00,2024-01-04 11:53:00,Amadora,Cascais,10.93,Commute
2024-12-24 11:17:00,2024-12-24 11:31:00,Alcorcón,Alcorcón,3.29,Commute
2024-03-21 23:42:00,2024-03-22 00:04:00,Móstoles,Fuenlabrada,5.41,Errand
2024-05-31 18:49:00,2024-05-31 19:13:00,Caluire-et-Cuire,Bron,7.86,Business
2024-09-30 09:35:00,2024-09-30 10:07:00,Madrid,Leganés,11.94,Airport
2024-01-26 22:54:00,2024-01-26 23:08:00,Martigues,Marseille,2.94,Commute
2024-01-23 19:31:00,2024-01-23 19:44:00,Saint-Denis,Saint-Denis,2.59,Customer Visit
2024-11-20 23:05:00,2024-11-20 23:40:00,Getafe,Madrid,8.19,Business
2024-01-16 08:20:00,2024-01-16 08:55:00,Nanterre,Versailles,16.03,Errand
2024-11-18 06:46:00,2024-11-18 07:12:00,Marseille,Marseille,4.47,Business
2024-02-13 23:52:00,2024-02-14 00:44:00,Lyon,Saint-Priest,18.86,Commute
2024-08-28 07:32:00,2024-08-28 08:11:00,Vénissieux,Lisb0n,13.41,Commute
2024-09-21 14:33:00,2024-09-21 15:24:00,Créteil,Boulogne-Billancourt,15.31,Business
2024-03-28 18:46:00,2024-03-28 19:00:00,Versailles,Versailles,4.2,Commute
2024-01-09 22:11:00,2024-01-09 22:26:00,Marseille,Vitrolles,1.01,Customer Visit
2024-09-27 06:16:00,2024-09-27 06:47:00,Madrid,Alcorcón,13.24,Errand
2024-04-06 22:41:00,2024-04-06 22:56:00,Getafe,Móstoles,0.8,Airport
2024-12-08 15:26:00,2024-12-08 15:47:00,Paris,Madri$d,1.49,Meeting
2024-06-07 14:05:00,2024-06-07 14:45:00,Aix-en-Provence,Salon-de-Provence,12.48,Business
2024-04-27 17:21:00,2024-04-27 17:58:00,Saint-Priest,Vénissieux,12.61,Business
2024-07-29 14:55:00,2024-07-29 15:27:00,Issy-les-Moulineaux,Paris,7.05,Commute
2024-05-21 16:46:00,2024-05-21 17:28:00,Móstoles,Madrid,9.51,Meeting
2024-05-29 13:13:00,2024-05-29 13:20:00,Madrid,Alcorcón,1.28,
2024-03-13 09:05:00,2024-03-13 09:36:00,Leganés,Fuenlabrada,8.31,Airport
2024-02-16 12:31:00,2024-02-16 13:08:00,Saint-Priest,Lyon,12.41,Commute
2024-11-09 22:31:00,2024-11-09 22:45:00,Boulogne-Billancourt,Boulogne-Billancourt,3.41,Shopping
2024-04-04 12:52:00,2024-04-04 13:17:00,Aix123,Unknown Location,9.8,Business
2024-06-19 21:40:00,2024-06-19 21:57:00,Versailles,Versailles,4.51,Airport
2024-11-08 17:08:00,2024-11-08 17:25:00,Saint-Denis,Saint-Denis,2.97,Commute
2024-07-22 22:30:00,2024-07-22 22:43:00,Salon-de-Provence,Par1s,0.83,Business
2024-09-15 10:04:00,2024-09-15 10:33:00,Aubagne,Salon-de-Provence,7.24,Meeting
2024-10-01 19:47:00,2024-10-01 20:02:00,Paris,Paris,2.33,Business
2024-02-19 09:47:00,2024-02-19 10:14:00,Issy-les-Moulineaux,Versailles,12.88,Meeting
2024-07-22 08:52:00,2024-07-22 09:15:00,Paris,Par1s,6.63,Commute
2024-07-01 07:52:00,2024-07-01 08:25:00,Marseille,Salon-de-Provence,11.07,Errand
2024-09-25 14:18:00,2024-09-25 15:12:00,Lyon,Caluire-et-Cuire,19.32,Meeting
2024-12-07 23:47:00,2024-12-08 00:06:00,Saint-Denis,Saint-Denis,2.93,Business
2024-01-10 07:32:00,2024-01-10 08:06:00,Boulogne-Billancourt,Créteil,8.26,Airport
2024-08-19 14:37:00,2024-08-19 14:59:00,Salon-de-Provence,La Ciotat,7.03,Airport
2024-11-24 20:05:00,2024-11-24 20:22:00,La Ciotat,Salon-de-Provence,2.97,Customer Visit
2024-10-16 09:18:00,2024-10-16 09:49:00,Lisb0n,Oullins,11.51,Business
2024-03-13 19:25:00,2024-03-13 20:27:00,Oullins,Villeurbanne,17.56,Commute
2024-08-22 19:57:00,2024-08-22 20:25:00,Madri$d,Créteil,5.76,Meeting
2024-09-23 10:42:00,2024-09-23 11:19:00,Saint-Denis,Issy-les-Moulineaux,9.34,Meeting
2024-12-21 19:21:00,2024-12-21 19:53:00,Aix123,Alcorcón,14.59,
2024-06-25 19:40:00,2024-06-25 20:11:00,Saint-Denis,Créteil,6.36,Meeting
2024-09-27 16:36:00,2024-09-27 16:51:00,Versailles,Paris,4.2,Customer Visit
2024-05-19 07:54:00,2024-05-19 08:19:00,Par1s,Nanterre,6.44,Customer Visit
2024-07-18 08:03:00,2024-07-18 08:41:00,Paris,Créteil,10.02,Errand
2024-02-03 18:33:00,2024-02-03 18:39:00,Villeurbanne,Villeurbanne,0.96,Business
2024-10-25 20:41:00,2024-10-25 21:12:00,Créteil,Issy-les-Moulineaux,6.36,Business
2024-11-02 15:25:00,2024-11-02 16:24:00,Aix-en-Provence,Aubagne,12.95,Commute
2024-09-08 21:59:00,2024-09-08 22:17:00,Villeurbanne,Caluire-et-Cuire,5.63,Airport
2024-09-25 23:16:00,2024-09-25 23:32:00,Créteil,Paris,3.16,Business
2024-07-24 09:29:00,2024-07-24 09:50:00,Boulogne-Billancourt,Boulogne-Billancourt,5.6,Business
2024-08-04 13:52:00,2024-08-04 14:28:00,Issy-les-Moulineaux,Boulogne-Billancourt,7.7,Business
2024-02-08 23:18:00,2024-02-08 23:43:00,Versailles,Nanterre,6.86,Business
2024-02-18 19:17:00,2024-02-18 20:06:00,Aix-en-Provence,Aubagne,17.09,Meal/Entertain
2024-08-25 21:42:00,2024-08-25 22:15:00,Saint-Priest,Lyon,11.16,Shopping
2024-04-09 14:33:00,2024-04-09 14:48:00,Issy-les-Moulineaux,Issy-les-Moulineaux,4.09,Business
2024-04-28 23:15:00,2024-04-28 23:54:00,Vénissieux,Caluire-et-Cuire,9.97,Errand
2024-08-18 06:31:00,2024-08-18 06:45:00,Créteil,Versailles,1.8,Meeting
2024-07-26 22:49:00,2024-07-26 23:10:00,Aubagne,Marseille,1.81,Business
2024-06-27 16:43:00,2024-06-27 16:55:00,Issy-les-Moulineaux,Issy-les-Moulineaux,2.63,Business
2024-12-17 14:25:00,2024-12-17 14:59:00,Martigues,Vitrolles,8.02,Shopping
2024-01-21 23:37:00,2024-01-22 00:18:00,Oullins,Lyon,10.94,Customer Visit
2024-03-05 07:54:00,2024-03-05 08:13:00,Saint-Denis,Lisb0n,8.22,Meal/Entertain
2024-05-29 10:19:00,2024-05-29 10:33:00,Aix-en-Provence,Martigues,1.95,Meeting
2024-11-16 23:32:00,2024-11-17 00:08:00,La Ciotat,Marseille,11.42,Commute
2024-09-01 12:34:00,2024-09-01 13:01:00,Loures,Lisbon,6.74,Commute
2024-12-05 20:31:00,2024-12-05 20:57:00,Saint-Denis,Versailles,10.71,Airport
2024-10-22 12:31:00,2024-10-22 12:40:00,Oullins,Bron,1.34,Commute
2024-05-01 17:03:00,2024-05-01 17:30:00,Vitrolles,Marseille,8.24,Airport
2024-03-04 11:17:00,2024-03-04 11:28:00,Salon-de-Provence,Aubagne,3.91,Business
2024-10-30 18:12:00,2024-10-30 19:07:00,Salon-de-Provence,Vitrolles,12.76,Commute
2024-04-23 12:34:00,2024-04-23 13:15:00,Aix-en-Provence,Salon-de-Provence,15.01,Customer Visit
2024-06-21 21:11:00,2024-06-21 21:43:00,Oeiras,Cascais,6.46,Business
2024-12-17 17:06:00,2024-12-17 17:24:00,Saint-Denis,Saint-Denis,2.87,Meeting
2024-10-13 16:01:00,2024-10-13 16:13:00,Caluire-et-Cuire,Vénissieux,1.13,Meal/Entertain
2024-03-02 22:52:00,2024-03-02 23:58:00,Leganés,Getafe,16.77,Meeting
2024-01-20 08:53:00,2024-01-20 09:31:00,Versailles,Boulogne-Billancourt,13.73,Commute
2024-03-29 17:39:00,2024-03-29 18:07:00,Nanterre,Versailles,10.09,Business
2024-11-13 14:54:00,2024-11-13 15:14:00,Oullins,Lyon,8.85,Business
2024-07-15 22:07:00,2024-07-15 23:02:00,Leganés,Madrid,13.23,Business
2024-09-26 23:54:00,2024-09-27 00:25:00,Caluire-et-Cuire,Villeurbanne,8.53,Customer Visit
2024-10-25 22:26:00,2024-10-25 22:58:00,Leganés,Móstoles,7.98,Errand
2024-06-22 19:23:00,2024-06-22 19:44:00,Vénissieux,Villeurbanne,4.42,Meeting
2024-12-20 19:21:00,2024-12-20 19:52:00,Aix123,Unknown Location,8.69,Meal/Entertain
2024-02-29 16:55:00,2024-02-29 17:30:00,Issy-les-Moulineaux,Créteil,9.33,Business
2024-05-25 15:18:00,2024-05-25 15:33:00,Versailles,Versailles,3.76,Airport
2024-12-19 13:27:00,2024-12-19 14:19:00,Caluire-et-Cuire,Oullins,14.61,Meal/Entertain
2024-05-27 12:04:00,2024-05-27 12:27:00,Vénissieux,Villeurbanne,8.45,Shopping
2024-03-05 12:38:00,2024-03-05 12:58:00,Saint-Denis,Paris,6.13,Customer Visit
2024-09-07 11:13:00,2024-09-07 11:47:00,Nanterre,Paris,8.09,Commute
2024-03-31 11:57:00,2024-03-31 12:22:00,Boulogne-Billancourt,Saint-Denis,8.9,Airport
2024-11-12 08:32:00,2024-11-12 08:43:00,Nanterre,Versailles,4.13,Commute
2024-10-08 11:45:00,2024-10-08 12:15:00,Aubagne,Martigues,8.95,Commute
2024-01-15 16:11:00,2024-01-15 16:41:00,Lyon,Vénissieux,11.03,Meal/Entertain
2024-06-16 08:40:00,2024-06-16 09:16:00,Caluire-et-Cuire,Bron,16.0,Airport
2024-06-06 14:26:00,2024-06-06 14:51:00,Boulogne-Billancourt,Versailles,7.51,Commute
2024-01-11 16:16:00,2024-01-11 16:45:00,Saint-Priest,Villeurbanne,5.28,Commute
2024-10-19 11:28:00,2024-10-19 12:19:00,Cascais,Almada,15.58,Business
2024-12-28 16:08:00,2024-12-28 16:41:00,Saint-Denis,Créteil,14.86,Business
2024-07-22 07:35:00,2024-07-22 07:47:00,Amadora,Amadora,3.57,Customer Visit
2024-10-18 20:22:00,2024-10-18 21:07:00,Issy-les-Moulineaux,Saint-Denis,11.05,Meeting
2024-01-21 12:01:00,2024-01-21 12:21:00,Vitrolles,Aubagne,2.14,Shopping
2024-03-24 12:55:00,2024-03-24 13:16:00,Loures,Loures,2.1,Business
2024-02-17 15:12:00,2024-02-17 15:28:00,Madrid,Pozuelo de Alarcón,1.58,Airport
2024-12-17 21:05:00,2024-12-17 21:32:00,Aix-en-Provence,Aix-en-Provence,4.57,Business
2024-12-04 10:03:00,2024-12-04 10:30:00,Saint-Priest,Saint-Priest,3.75,Commute
2024-01-17 20:08:00,2024-01-17 20:20:00,Marseille,Marseille,2.6,Meeting
2024-10-19 12:27:00,2024-10-19 13:03:00,Almada,Amadora,9.86,Business
2024-02-16 15:01:00,2024-02-16 15:47:00,Boulogne-Billancourt,Issy-les-Moulineaux,11.43,Business
2024-03-17 15:24:00,2024-03-17 15:38:00,Aix-en-Provence,Marseille,1.28,
2024-04-19 17:08:00,2024-04-19 17:32:00,Martigues,Vitrolles,6.97,Customer Visit
2024-10-08 16:34:00,2024-10-08 16:59:00,Pozuelo de Alarcón,Pozuelo de Alarcón,3.89,Shopping
2024-09-03 07:27:00,2024-09-03 07:48:00,Amadora,Cascais,8.06,Business
2024-10-29 06:26:00,2024-10-29 06:58:00,Caluire-et-Cuire,Lyon,11.64,Commute
2024-03-22 06:14:00,2024-03-22 07:00:00,Créteil,Paris,13.91,Meal/Entertain
2024-11-23 20:23:00,2024-11-23 20:42:00,Paris,Paris,1.16,Meeting
2024-05-08 21:53:00,2024-05-08 22:25:00,Vitrolles,Salon-de-Provence,9.24,Shopping
2024-04-16 06:51:00,2024-04-16 07:20:00,Versailles,Versailles,3.67,Business
2024-08-04 22:02:00,2024-08-04 22:24:00,Lyon,Bron,8.93,Commute
2024-08-25 08:12:00,2024-08-25 08:43:00,Fuenlabrada,Madrid,9.17,Airport
2024-05-27 17:33:00,2024-05-27 18:00:00,Paris,Nanterre,9.4,Customer Visit
2024-09-27 17:28:00,2024-09-27 17:41:00,Versailles,Versailles,2.9,Commute
2024-03-21 20:59:00,2024-03-21 21:32:00,Paris,Créteil,11.5,Meeting
2024-08-31 06:02:00,2024-08-31 06:16:00,Oullins,Oullins,2.89,Airport
2024-02-29 07:28:00,2024-02-29 07:51:00,Lyon,Bron,9.81,Customer Visit
2024-10-15 14:36:00,2024-10-15 14:45:00,Par1s,Nanterre,2.11,Customer Visit
2024-11-02 21:59:00,2024-11-02 22:36:00,Vitrolles,Marseille,8.29,Meeting
2024-12-16 09:52:00,2024-12-16 10:54:00,Bron,Oullins,14.66,Meeting
2024-10-19 14:15:00,2024-10-19 14:44:00,Marseille,La Ciotat,10.95,Commute
2024-02-28 20:51:00,2024-02-28 21:16:00,Marse!lle,Issy-les-Moulineaux,7.8,Meeting
2024-10-03 11:06:00,2024-10-03 11:55:00,Versailles,Issy-les-Moulineaux,10.5,Customer Visit
2024-10-06 08:15:00,2024-10-06 08:47:00,Créteil,Issy-les-Moulineaux,10.9,Business
2024-10-02 22:40:00,2024-10-02 23:14:00,La Ciotat,Martigues,6.1,Meal/Entertain
2024-06-04 23:08:00,2024-06-04 23:39:00,Marseille,Aix-en-Provence,9.3,Errand
2024-01-06 23:11:00,2024-01-07 00:03:00,Oeiras,Lisb0n,13.75,Commute
2024-07-13 08:19:00,2024-07-13 08:44:00,Versailles,Issy-les-Moulineaux,5.91,Customer Visit
2024-08-04 23:57:00,2024-08-05 00:35:00,Marseille,Martigues,13.72,Meeting
2024-01-26 14:02:00,2024-01-26 14:27:00,La Ciotat,Salon-de-Provence,4.24,Airport
2024-11-24 13:11:00,2024-11-24 13:35:00,Issy-les-Moulineaux,Issy-les-Moulineaux,2.87,Errand
2024-12-03 18:11:00,2024-12-03 18:43:00,Móstoles,Leganés,7.79,Meeting
2024-05-07 14:59:00,2024-05-07 15:21:00,Aubagne,Madri$d,4.35,Commute
2024-07-01 13:52:00,2024-07-01 14:08:00,Villeurbanne,Villeurbanne,3.33,Business
2024-09-13 13:39:00,2024-09-13 14:37:00,Lyon,Saint-Priest,16.07,Meeting
2024-11-15 08:05:00,2024-11-15 08:25:00,Cascais,Loures,6.56,Commute
2024-04-14 19:06:00,2024-04-14 19:29:00,Móstoles,Pozuelo de Alarcón,8.57,
2024-09-18 09:25:00,2024-09-18 10:23:00,Lyon,Vénissieux,15.12,Commute
2024-11-28 07:55:00,2024-11-28 08:23:00,Boulogne-Billancourt,Versailles,8.52,Commute
2024-02-03 22:08:00,2024-02-03 22:32:00,Saint-Denis,Paris,3.24,Errand
2024-10-09 10:06:00,2024-10-09 10:22:00,Caluire-et-Cuire,Saint-Priest,0.8,Commute
2024-11-16 18:16:00,2024-11-16 18:35:00,Oullins,Villeurbanne,6.0,Shopping
2024-09-16 18:36:00,2024-09-16 19:21:00,Oullins,Saint-Priest,12.96,Commute
2024-11-10 10:46:00,2024-11-10 11:04:00,Nanterre,Versailles,7.8,Business
2024-02-06 21:05:00,2024-02-06 21:25:00,Pozuelo de Alarcón,Leganés,8.73,Commute
2024-05-07 19:45:00,2024-05-07 20:31:00,Saint-Denis,Créteil,18.84,Commute
2024-06-01 22:37:00,2024-06-01 23:14:00,Vénissieux,Lyon,8.1,Customer Visit
2024-07-29 07:20:00,2024-07-29 07:53:00,Cascais,Oeiras,8.89,Commute
2024-01-15 20:50:00,2024-01-15 21:11:00,Issy-les-Moulineaux,Nanterre,4.7,Meeting
2024-07-08 14:51:00,2024-07-08 15:31:00,Amadora,Loures,10.48,Commute
2024-06-26 13:59:00,2024-06-26 14:31:00,Créteil,Versailles,6.58,Meeting
2024-08-19 19:56:00,2024-08-19 20:41:00,Aix-en-Provence,Marseille,11.68,Business
2024-02-21 08:23:00,2024-02-21 09:02:00,Boulogne-Billancourt,Créteil,9.47,Airport
2024-10-01 06:06:00,2024-10-01 06:28:00,Leganés,Fuenlabrada,8.94,Business
2024-01-07 14:28:00,2024-01-07 15:24:00,Saint-Priest,Caluire-et-Cuire,14.87,Commute
2024-09-27 14:14:00,2024-09-27 14:28:00,Pozuelo de Alarcón,Pozuelo de Alarcón,3.41,Business
2024-06-28 11:23:00,2024-06-28 11:40:00,Bron,Saint-Priest,6.84,Commute
